description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
"Bebida de Piña, Papaya, Naranja y Plátano Gloria Caja 500ml",,500.0,ml,2.1,wong,2024-12-04 19:30:08.627849,PAPAYA,500.0,ml,2.1,PAPAYA
"Bebida de Piña, Papaya, Naranja y Plátano Gloria Caja 500ml",,500.0,ml,2.1,metro,2024-12-04 21:30:48.850789,PAPAYA,500.0,ml,2.1,PAPAYA
Papaya Metro x kg,,1.0,kg,3.29,metro,2024-12-04 21:30:48.850789,PAPAYA,1.0,kg,3.29,PAPAYA
Papaya,,1.5,kg,3.5,plaza_vea,2024-12-04 13:50:49.571868,PAPAYA,1.5,kg,3.5,PAPAYA
Papaya Sur Metro x kg,,1.0,kg,3.99,metro,2024-12-04 21:30:48.850789,PAPAYA,1.0,kg,3.99,PAPAYA
Papaya en Trozos Congelada Fest 500g,,500.0,g,6.99,metro,2024-12-04 21:30:48.850789,PAPAYA,500.0,g,6.99,PAPAYA
Origens Comida para Gatos Filete de Atún con Papaya Lata 85 g,,85.0,g,7.8,metro,2024-12-04 21:30:48.850789,PAPAYA,85.0,g,7.8,PAPAYA
Papaya en Trozos Congelada FEST Paquete 500g,,500.0,g,7.99,plaza_vea,2024-12-04 13:50:49.571868,PAPAYA,500.0,g,7.99,PAPAYA
Papaya en Trozos Congelada Fest 500g,,500.0,g,7.99,wong,2024-12-04 19:30:08.627849,PAPAYA,500.0,g,7.99,PAPAYA
Papaya en Trozos Congelada El Frutero 1kg,,1.0,kg,12.55,wong,2024-12-04 19:30:08.627849,PAPAYA,1.0,kg,12.55,PAPAYA
Mermelada Dietética D'Marco De Maracuyá/Papaya Frasco 210 g,,210.0,g,12.9,wong,2024-12-04 19:30:08.627849,PAPAYA,210.0,g,12.9,PAPAYA
Mermelada Dietética D'Marco De Piña/Papaya Frasco 220 g,,220.0,g,12.9,wong,2024-12-04 19:30:08.627849,PAPAYA,220.0,g,12.9,PAPAYA
Papaya Congelada En Trozos 1Kg,TOTTUS,1.0,kg,14.9,tottus,2024-12-04 13:28:40.887643,PAPAYA,1.0,kg,14.9,PAPAYA
"Mix de Fresa, Papaya y Piña Congelada EL FRUTERO Bolsa 1Kg",EL FRUTERO,1.0,kg,15.49,vivanda,2024-12-04 17:45:42.860615,PAPAYA,1.0,kg,15.49,PAPAYA
Trozos de Papaya Congelada EL FRUTERO Bolsa 1K...,,1.0,kg,15.69,plaza_vea,2024-12-04 13:50:49.571868,PAPAYA,1.0,kg,15.69,PAPAYA
"Fruta en Trozos Piña, Papaya y Fresa Congelada Natifrut 1kg",,1.0,kg,15.72,wong,2024-12-04 19:30:08.627849,PAPAYA,1.0,kg,15.72,PAPAYA
"Fruta en Trozos Piña, Papaya y Fresa Congelada Natifrut 1kg",,1.0,kg,15.72,metro,2024-12-04 21:30:48.850789,PAPAYA,1.0,kg,15.72,PAPAYA
"Fruta en Trozos Piña, Papaya y Sandía Congelada Natifrut 1kg",,1.0,kg,15.72,metro,2024-12-04 21:30:48.850789,PAPAYA,1.0,kg,15.72,PAPAYA
"Fruta en Trozos Piña, Papaya y Sandía Congelada Natifrut 1kg",,1.0,kg,15.72,wong,2024-12-04 19:30:08.627849,PAPAYA,1.0,kg,15.72,PAPAYA
Mix Fresa Papaya Y Piña Congelada Trozos 1Kg,TOTTUS,1.0,kg,16.0,tottus,2024-12-04 13:28:40.887643,PAPAYA,1.0,kg,16.0,PAPAYA
Papaya en Trozos Congelados Natifrut 1kg,,1.0,kg,16.14,metro,2024-12-04 21:30:48.850789,PAPAYA,1.0,kg,16.14,PAPAYA
Papaya en Trozos Congelados Natifrut 1kg,,1.0,kg,16.14,wong,2024-12-04 19:30:08.627849,PAPAYA,1.0,kg,16.14,PAPAYA
Mix De Frutas Congeladas Fresa Papaya Y Pina 1Kg,AFRIKA&CO,1.0,kg,16.5,tottus,2024-12-04 13:28:40.887643,PAPAYA,1.0,kg,16.5,PAPAYA
Papaya En Trozos Congelada 1Kg,EL FRUTERO,1.0,kg,16.5,tottus,2024-12-04 13:28:40.887643,PAPAYA,1.0,kg,16.5,PAPAYA
Mermelada Dietética D'Marco Maracuyá y Papaya Frasco 470 g,,470.0,g,21.8,wong,2024-12-04 19:30:08.627849,PAPAYA,470.0,g,21.8,PAPAYA
Loción de Manos y Cuerpo Creightons Mango & Papaya 400ml,,400.0,ml,29.9,metro,2024-12-04 21:30:48.850789,PAPAYA,400.0,ml,29.9,PAPAYA
MASCARILLA FACIAL PAPAYA X200ML,PETAL FRESH,200.0,ml,39.9,tottus,2024-12-04 13:28:40.887643,PAPAYA,200.0,ml,39.9,PAPAYA
EXFOLIANTE FACIAL PAPAYA X200ML,PETAL FRESH,200.0,ml,39.9,tottus,2024-12-04 13:28:40.887643,PAPAYA,200.0,ml,39.9,PAPAYA
