description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado
"Bebida de Piña, Papaya, Naranja y Plátano Gloria Caja 500ml",,500.0,ml,2.1,metro,2024-12-05 15:58:20.233840,PAPAYA,500.0,ml,2.1
"Bebida de Piña, Papaya, Naranja y Plátano Gloria Caja 500ml",,500.0,ml,2.1,wong,2024-12-05 18:33:10.217683,PAPAYA,500.0,ml,2.1
Papaya Metro x kg,,1.0,kg,3.29,metro,2024-12-05 15:58:20.233840,PAPAYA,1.0,kg,3.29
Papaya Sur Metro x kg,,1.0,kg,3.99,metro,2024-12-05 15:58:20.233840,PAPAYA,1.0,kg,3.99
Papaya Picada BELL'S FRESCOS Bandeja 300g,BELL'S FRESCOS,300.0,g,5.69,vivanda,2024-12-05 22:01:50.362703,PAPAYA,300.0,g,5.69
Papaya en Trozos BELL'S Bandeja 300g,,300.0,g,5.69,plaza_vea,2024-12-05 15:17:05.446814,PAPAYA,300.0,g,5.69
Origens Comida para Gatos Filete de Atún con Papaya Lata 85 g,,85.0,g,7.8,metro,2024-12-05 15:58:20.233840,PAPAYA,85.0,g,7.8
Papaya en Trozos Congelada Fest 500g,,500.0,g,7.99,metro,2024-12-05 15:58:20.233840,PAPAYA,500.0,g,7.99
Papaya en Trozos Congelada Fest 500g,,500.0,g,7.99,wong,2024-12-05 18:33:10.217683,PAPAYA,500.0,g,7.99
Papaya en Trozos Congelada FEST Paquete 500g,,500.0,g,7.99,plaza_vea,2024-12-05 15:17:05.446814,PAPAYA,500.0,g,7.99
Papaya en Trozos Natifrut 280g,,280.0,g,8.49,wong,2024-12-05 18:33:10.217683,PAPAYA,280.0,g,8.49
"Ensalada de Frutas Piña, Sandía y Papaya Natifrut 340g",,340.0,g,9.49,metro,2024-12-05 15:58:20.233840,PAPAYA,340.0,g,9.49
Mermelada Dietética D'Marco De Maracuyá/Papaya Frasco 210 g,,210.0,g,12.9,wong,2024-12-05 18:33:10.217683,PAPAYA,210.0,g,12.9
Mermelada Dietética D'Marco De Piña/Papaya Frasco 220 g,,220.0,g,12.9,wong,2024-12-05 18:33:10.217683,PAPAYA,220.0,g,12.9
Piña en Trozos Golden 500g,,500.0,g,13.49,wong,2024-12-05 18:33:10.217683,PAPAYA,500.0,g,13.49
Papaya Congelada En Trozos 1Kg,TOTTUS,1.0,kg,14.9,tottus,2024-12-05 11:59:15.316603,PAPAYA,1.0,kg,14.9
Mix de Frutas El Frutero 1kg: Fresa + Papaya + Piña,,1.0,kg,14.99,wong,2024-12-05 18:33:10.217683,PAPAYA,1.0,kg,14.99
"Mix de Fresa, Papaya y Piña Congelada EL FRUTE...",,1.0,kg,15.49,plaza_vea,2024-12-05 15:17:05.446814,PAPAYA,1.0,kg,15.49
Trozos de Papaya Congelada EL FRUTERO Bolsa 1K...,,1.0,kg,15.69,plaza_vea,2024-12-05 15:17:05.446814,PAPAYA,1.0,kg,15.69
Trozos de Papaya Congelada EL FRUTERO Bolsa 1Kg,EL FRUTERO,1.0,kg,15.69,vivanda,2024-12-05 22:01:50.362703,PAPAYA,1.0,kg,15.69
"Fruta en Trozos Piña, Papaya y Sandía Congelada Natifrut 1kg",,1.0,kg,15.72,metro,2024-12-05 15:58:20.233840,PAPAYA,1.0,kg,15.72
"Fruta en Trozos Piña, Papaya y Sandía Congelada Natifrut 1kg",,1.0,kg,15.72,wong,2024-12-05 18:33:10.217683,PAPAYA,1.0,kg,15.72
"Fruta en Trozos Piña, Papaya y Fresa Congelada Natifrut 1kg",,1.0,kg,15.72,metro,2024-12-05 15:58:20.233840,PAPAYA,1.0,kg,15.72
Mix Fresa Papaya Y Piña Congelada Trozos 1Kg,TOTTUS,1.0,kg,16.0,tottus,2024-12-05 11:59:15.316603,PAPAYA,1.0,kg,16.0
Papaya en Trozos Congelados Natifrut 1kg,,1.0,kg,16.14,metro,2024-12-05 15:58:20.233840,PAPAYA,1.0,kg,16.14
Papaya En Trozos Congelada 1Kg,EL FRUTERO,1.0,kg,16.5,tottus,2024-12-05 11:59:15.316603,PAPAYA,1.0,kg,16.5
Mix De Frutas Congeladas Fresa Papaya Y Pina 1Kg,AFRIKA&CO,1.0,kg,16.5,tottus,2024-12-05 11:59:15.316603,PAPAYA,1.0,kg,16.5
Mermelada Dietética D'Marco Maracuyá y Papaya Frasco 470 g,,470.0,g,21.8,wong,2024-12-05 18:33:10.217683,PAPAYA,470.0,g,21.8
Loción de Manos y Cuerpo Creightons Mango & Papaya 400ml,,400.0,ml,29.9,metro,2024-12-05 15:58:20.233840,PAPAYA,400.0,ml,29.9
EXFOLIANTE FACIAL PAPAYA X200ML,PETAL FRESH,200.0,ml,39.9,tottus,2024-12-05 11:59:15.316603,PAPAYA,200.0,ml,39.9
MASCARILLA FACIAL PAPAYA X200ML,PETAL FRESH,200.0,ml,39.9,tottus,2024-12-05 11:59:15.316603,PAPAYA,200.0,ml,39.9
