description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado
Refresco UMSHA Chicha Morada Bolsa 13g,,13.0,g,1.0,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,13.0,g,1.0
Bebida Instantánea en Polvo ZUKO Sabores de mi...,,15.0,g,1.2,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,15.0,g,1.2
Refresco UMSHA Frutisimos Chicha Morada Bolsa ...,,20.0,g,1.6,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,20.0,g,1.6
Hongos secos BELL'S Sobre 10Gr,,10.0,g,2.0,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,10.0,g,2.0
Canela en Polvo SIBARITA Sobre 10g,,10.0,g,2.5,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,10.0,g,2.5
Chocolate para Taza SOL DEL CUSCO Canela y Cla...,,90.0,g,2.7,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,90.0,g,2.7
Maíz Gigante Original Inka Corn 42g,,42.0,g,2.8,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,42.0,g,2.8
Hongo Seco Cuisine & Co 10g,,10.0,g,2.9,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,10.0,g,2.9
Cancha Chulpi Salada Cuisine & Co Bolsa 100 g,,100.0,g,3.12,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,100.0,g,3.12
Té Canela y Clavo BELL'S Caja 20un,,20.0,un,3.2,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,20.0,un,3.2
Tortilla de Maíz BELL'S Picante Bolsa 150g,,150.0,g,3.3,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,150.0,g,3.3
Piqueo BELL'S Tortilla de maíz natural Bolsa 1...,,150.0,g,3.3,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,150.0,g,3.3
Hongos Secos con Laurel TOÑA Bolsa 13g,,13.0,g,3.4,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,13.0,g,3.4
Canela Entera SIBARITA Sobre 10g,,10.0,g,3.59,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,10.0,g,3.59
Maiz Cuzco Frito y Salado Cuisine&Co Bolsa 100 g,,100.0,g,3.68,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,100.0,g,3.68
Bizcocho CANCÚN COSTA Sabor coco y cobertura d...,,6.0,un,3.7,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,6.0,un,3.7
Maíz con Miel Vita Pluss Bolsa 140 g,,140.0,g,3.9,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,140.0,g,3.9
Maíz Pop Corn Costeño 500g,,500.0,g,4.0,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,500.0,g,4.0
Canela Entera BELL'S Sobre 12g,,12.0,g,4.09,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,12.0,g,4.09
Maíz Canchita Pop Corn TESORO VERDE Plaza Vea ...,,500.0,g,4.2,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,500.0,g,4.2
Canela Entera KARIÑO Sobre 9g,,9.0,g,4.2,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,9.0,g,4.2
Maíz Pop Corn BELL'S Bolsa 500g,,500.0,g,4.3,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,500.0,g,4.3
Canchita para Microondas ACT II Natural Bolsa ...,,80.0,g,4.6,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,80.0,g,4.6
Chocolate para Taza Instántaneo SOL DEL CUSCO ...,,90.0,g,4.6,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,90.0,g,4.6
Maíz Pop Corn COSTEÑO Bolsa 500g,,500.0,g,4.6,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,500.0,g,4.6
Maíz Pop Corn Cuisine & Co 500g,,500.0,g,4.7,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,500.0,g,4.7
Pasas Morenas Cuisine&Co 150g,,150.0,g,4.9,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,150.0,g,4.9
Tortillas de Maíz MEXI NACHOS Bolsa 100g,,100.0,g,4.9,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,100.0,g,4.9
Tamal de Chancho RECUTECU Empaque 180g,,1.0,un,4.9,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,1.0,un,4.9
Maíz Pop Corn TESORO DEL CAMPO Bolsa 500g,,500.0,g,4.99,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,500.0,g,4.99
Palitos de Maíz CHEESE TRIS Queso Bolsa 120g,,120.0,g,5.0,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,120.0,g,5.0
Maíz Pop Corn 500 g,TESORO DEL CAMPO,500.0,g,5.0,tottus,2024-12-05 11:09:49.644898,MAÍZ SECO CANCHA,500.0,g,5.0
Maíz Pop Corn Tesoro Del Campo Bolsa 500 g,,500.0,g,5.0,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,500.0,g,5.0
Pasas Morenas Vallealto 150g,,150.0,g,5.1,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,150.0,g,5.1
Tortillas de Maíz Morado Mexi Nachos Bolsa 90 g,,90.0,g,5.1,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,90.0,g,5.1
Maní Salado Cuisine & Co 200g,,200.0,g,5.28,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,200.0,g,5.28
Piqueo BELL'S Cancha chulpi Táper 140Gr,,140.0,g,5.39,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,140.0,g,5.39
Maní Karinto Crocante Picante 200g,,200.0,g,5.5,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,200.0,g,5.5
Galletas de Maíz Horneadas Salmitas Caja 80 g,,80.0,g,5.5,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,80.0,g,5.5
Maní Karinto Crocante Salado 200g,,200.0,g,5.5,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,200.0,g,5.5
Papa Seca BELL'S Bolsa 400g,,400.0,g,5.6,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,400.0,g,5.6
Semillas de Girasol Cuisine&Co Pote 200 g,,200.0,g,5.68,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,200.0,g,5.68
Chips de Maíz Morado Orgánicos Wasi Bolsa 75 g,,75.0,g,5.99,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,75.0,g,5.99
Cancha Chulpi Salada 150g,TOTTUS,150.0,g,6.0,tottus,2024-12-05 11:09:49.644898,MAÍZ SECO CANCHA,150.0,g,6.0
Levadura Seca Instantánea SAF INSTANT Caja 125...,,125.0,g,6.0,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,125.0,g,6.0
Cereal Bar COSTA Manzana y Canela Caja 12un,,12.0,un,6.0,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,12.0,un,6.0
Maíz Gigante Inka Corn Original 100g,,100.0,g,6.2,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,100.0,g,6.2
Maíz Gigante Inka Corn Chile Picante 100g,,100.0,g,6.2,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,100.0,g,6.2
Maíz Chullpi BELL'S Bolsa 400g,,400.0,g,6.2,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,400.0,g,6.2
Piqueo VALLE ALTO Frutos secos con almendras B...,,150.0,g,6.4,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,150.0,g,6.4
Maíz Pop Corn Valle Norte Bolsa 500 g,,500.0,g,6.4,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,500.0,g,6.4
Maiz Cancha x 400 gr,TOTTUS,400.0,g,6.43,tottus,2024-12-05 11:09:49.644898,MAÍZ SECO CANCHA,400.0,g,6.43
Palitos de Maíz CHIZITOS Bolsa 190g,,190.0,g,6.5,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,190.0,g,6.5
Maní Recubierto Granuts Kraks Oriental 180g,,180.0,g,6.5,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,180.0,g,6.5
Maíz Dulce FRUTO DE ORO Lata 425g,,425.0,g,6.9,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,425.0,g,6.9
Maíz Dulce en Granos Fruto de Oro 425g,,425.0,g,6.99,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,425.0,g,6.99
Tamal Chinchano de Chancho RECUTECU Paquete 40...,,400.0,g,7.5,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,400.0,g,7.5
Papa Seca TESORO DEL CAMPO Bolsa 500g,,500.0,g,7.69,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,500.0,g,7.69
Maní Tostado Villa Natura 200g,,200.0,g,7.7,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,200.0,g,7.7
Cocktail de Nueces Original Vallealto 150g,,150.0,g,7.8,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,150.0,g,7.8
Aceite de Girasol Cuisine & Co 900ml,,900.0,ml,7.9,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,900.0,ml,7.9
Duraznos en Almíbar Cuisine & Co 820g,,820.0,g,7.9,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,820.0,g,7.9
Jugo de Fruta NATURALE Chicha Morada Botella 1...,,1.0,l,7.9,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,1.0,l,7.9
Papa Canchan Prefrita con Cascara Congelada BE...,,500.0,g,7.9,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,500.0,g,7.9
Frutos Secos Berries Berry Mix Villa Natura 150g,,150.0,g,7.9,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,150.0,g,7.9
Pasas Morenas Cuisine&Co Pote 250 g,,250.0,g,7.99,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,250.0,g,7.99
Maíz Morado x Kg,,0.5,kg,7.99,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,0.5,kg,7.99
Galletas de Maíz SALMAS Horneadas Caja 90g,,90.0,g,8.1,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,90.0,g,8.1
Papa Seca COSTEÑO Bolsa 500g,,500.0,g,8.2,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,500.0,g,8.2
Pasas Morenas Vallealto 250g,,250.0,g,8.2,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,250.0,g,8.2
Mix de Nueces y Frutas Cuisine&Co Pote 200 g,,200.0,g,8.56,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,200.0,g,8.56
Frutos Secos VILLA NATURA Cocktail Premium Bol...,,150.0,g,8.9,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,150.0,g,8.9
Almendra Natural Vallealto 90g,,90.0,g,8.9,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,90.0,g,8.9
Frutos de Secos Cocktail Premium Villa Natura 150g,,150.0,g,8.9,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,150.0,g,8.9
Almendras Cuisine&Co Pote 100 g,,100.0,g,8.95,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,100.0,g,8.95
Tortillas de Maíz TOSTITOS con Sal Bolsa 200g,,200.0,g,9.0,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,200.0,g,9.0
Snacks de Papa Maíz y Trigo PIQUEO SNAX Bolsa ...,,200.0,g,9.0,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,200.0,g,9.0
Tortillas de Maíz DORITOS Queso Atrevido Bolsa...,,190.0,g,9.0,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,190.0,g,9.0
Nueces Peladas Cuisine & Co 90g,,90.0,g,9.2,wong,2024-12-05 17:32:03.263789,MAÍZ SECO CANCHA,90.0,g,9.2
Canela en Polvo BADIA Frasco 56.7g,,56.7,g,9.3,plaza_vea,2024-12-05 14:25:48.107727,MAÍZ SECO CANCHA,56.7,g,9.3
